,OBJECTID,SITE_NO,DEC_LAT_VA,DEC_LONG_V,LSElevFt,NHDStrmOrd,SiteType,WLElevFt,DTWFt,dtwBin,location,geometry_x,x,y,sim_top,sim_heads,model,WLm,DTWm,LSDm,sim_dtw_top,sim_dtw_lsd,dtw_res_top,dtw_res_lsd,res_wl_el,res_lsd,swgw,model_num,model_name
410,465,422049088174601,42.346914,-88.296117,754.461975,1,GW,749.801308,4.660667,4,Fox River Basin,POINT (629933.8858000003 2175257.693),629933.8858000003,2175257.693,230.49270154810867,235.5302747956307,Upper_fox,228.5394386784,1.4205713016000001,229.96000998000002,-5.037573247522033,518.9317002043693,6.458144549122033,-517.5111289027693,-6.990836117230714,523.9692734518914,1,11,Upper_fox
411,466,422111088154901,42.353139,-88.263667,754.527588,6,GW,733.337588,21.19,7,Fox River Basin,POINT (632524.817499999 2176166.9793),632524.817499999,2176166.9793,231.6977592979255,225.42614619178633,Upper_fox,223.52129682240002,6.458712000000001,229.9800088224,6.271613106139171,529.1014418082137,0.18709889386083045,-522.6427298082137,-1.9048493693863122,522.8298287020746,1,11,Upper_fox
412,469,422308088195601,42.385556,-88.332222,861.31897,1,GW,850.95022,10.36875,6,Fox River Basin,POINT (626639.7886999995 2179325.457599999),626639.7886999995,2179325.4575999994,261.2694801657575,246.62791671659588,Upper_fox,259.369627056,3.1603950000000003,262.530022056,14.641563449161623,614.6910532834041,-11.481168449161622,-611.5306582834041,12.741710339404136,600.0494898342425,1,11,Upper_fox
413,470,422314088140001,42.387444,-88.233472,793.274292,6,GW,786.782527,6.491765,5,Fox River Basin,POINT (634674.9114000015 2180191.2787),634674.9114000015,2180191.2786999997,233.50333610474553,226.931846247323,Upper_fox,239.8113142296,1.9786899720000002,241.7900042016,6.571489857422534,566.3424457526769,-4.592799885422535,-564.3637557806769,12.879467982276992,559.7709558952545,1,11,Upper_fox
414,480,423523088244901,42.589806,-88.413861,890.223145,2,GW,883.583978,6.639167,5,Fox River Basin,POINT (618161.4013999999 2201551.115800001),618161.4013999999,2201551.1158000007,270.8965508608652,260.89753190317276,Upper_fox,269.3163964944,2.0236181016,271.340014596,9.999018957692442,629.3256130968273,-7.975400856092442,-627.3019949952272,8.418864591227248,619.3265941391348,1,11,Upper_fox
415,481,423805088111601,42.63474,-88.187866,818.307129,1,GW,818.231688,0.075441,1,Fox River Basin,POINT (636123.4342 2208048.5638),636123.4342,2208048.5637999997,247.46793220003372,238.28379428813693,Upper_fox,249.3970185024,0.0229944168,249.42001291920002,9.184137911896784,580.0233347118631,-9.161143495096784,-580.0003402950631,11.113224214263056,570.8391967999663,1,11,Upper_fox
416,482,424052088180101,42.681222,-88.300417,787.860962,4,GW,774.610962,13.25,6,Fox River Basin,POINT (626558.4758000001 2212478.737600001),626558.4758000001,2212478.7376000006,250.94548580367004,234.11143103824998,Upper_fox,236.1014212176,4.038600000000001,240.1400212176,16.834054765420063,553.74953096175,-12.795454765420063,-549.71093096175,1.9899901793500305,536.9154761963299,1,11,Upper_fox
417,484,424649088090901,42.780295,-88.152588,794.324219,3,GW,774.324219,20.0,6,Fox River Basin,POINT (637647.8009000011 2224496.8805),637647.8009000011,2224496.8805,241.69398560184874,236.3643681970177,Upper_fox,236.0140219512,6.096,242.1100219512,5.329617404831026,557.9598508029823,0.7663825951689738,-551.8638508029823,-0.3503462458177182,552.6302333981512,1,11,Upper_fox
418,485,424700088133201,42.783556,-88.225639,811.22052,4,GW,781.27052,29.95,7,Fox River Basin,POINT (631695.5262000002 2224372.190199999),631695.5262000002,2224372.190199999,243.819382703135,237.9532996769078,Upper_fox,238.13125449600003,9.12876,247.260014496,5.866083026227216,573.2672203230921,3.262676973772784,-564.1384603230922,0.17795481909223554,567.4011372968649,1,11,Upper_fox
419,486,424759088345001,42.799734,-88.580657,958.8255,1,GW,883.8255,75.0,9,Fox River Basin,POINT (602768.0403000005 2223868.5241),602768.0403000005,2223868.5241,298.01993450979893,285.93625442761504,Upper_fox,269.39001240000005,22.86,292.2500124,12.08368008218389,672.889245572385,10.77631991781611,-650.029245572385,-16.546242027614994,660.8055654902012,1,11,Upper_fox
420,488,425249088184401,42.880361,-88.312361,814.074829,4,GW,802.532329,11.5425,6,Fox River Basin,POINT (623790.4138999991 2234580.5361),623790.4138999991,2234580.5361,249.15008837303446,238.72896906593223,Upper_fox,244.61185387920003,3.5181540000000004,248.1300078792,10.42111930710223,575.3458599340678,-6.90296530710223,-571.8277059340678,5.882884813267793,564.9247406269656,1,11,Upper_fox
421,490,425402088241601,42.900722,-88.4045,963.97644,2,GW,918.691996,45.284444,8,Fox River Basin,POINT (616148.4732999988 2236247.0309),616148.4732999988,2236247.0308999997,290.6055345571742,274.9798657166497,Upper_fox,280.0173203808,13.8026985312,293.820018912,15.625668840524497,688.9965742833504,-1.8229703093244964,-675.1938757521503,5.037454664150289,673.3709054428258,1,11,Upper_fox
422,491,425913088133801,42.987194,-88.227389,876.509216,2,GW,869.859931,6.649286,5,Fox River Basin,POINT (629694.8256999999 2247037.0967),629694.8256999999,2247037.0966999996,269.8856243701153,251.91345445070812,Upper_fox,265.1333069688,2.0267023728,267.16000903680003,17.97216991940718,624.5957615492919,-15.94546754660718,-622.5690591764919,13.219852518091898,606.6235916298847,1,11,Upper_fox
423,495,430003088164601,43.000944,-88.279528,829.396362,3,GW,820.515251,8.881111,5,Fox River Basin,POINT (625355.4937999994 2248223.7477),625355.4937999994,2248223.7477,254.70170038482166,246.03716052912634,Upper_fox,250.0930485048,2.7069626328000003,252.8000111376,8.664539855695324,583.3592014708736,-5.957577222895324,-580.6522388380736,4.05588797567367,574.6946616151783,1,11,Upper_fox
424,504,430155088114701,43.031972,-88.196667,891.338623,4,GW,856.917512,34.421111,8,Fox River Basin,POINT (631767.9206000008 2252226.293),631767.9206000008,2252226.2929999996,277.2742566108047,252.2889204888892,Upper_fox,261.1884576576,10.491554632800002,271.6800122904,24.98533612191548,639.0497025111108,-14.493781489115479,-628.5581478783108,8.899537168710793,614.0643663891954,1,11,Upper_fox
425,505,430239088164001,43.044167,-88.277972,917.880615,1,GW,917.877282,0.003333,1,Fox River Basin,POINT (625089.3255999982 2253046.2688),625089.3255999982,2253046.2687999997,280.86049102022184,262.45518546596975,Upper_fox,279.7689955536,0.0010158984,279.770011452,18.405305554252095,655.4254295340303,-18.404289655852097,-655.4244136356302,17.31381008763026,637.0201239797782,1,11,Upper_fox
426,506,430353088095901,43.064778,-88.166444,845.275635,3,GW,831.475635,13.8,6,Fox River Basin,POINT (633907.4992000014 2256079.607000001),633907.4992000014,2256079.607000001,251.50964701623087,249.2817081974102,Upper_fox,253.433773548,4.20624,257.640013548,2.227938818820661,595.9939268025897,1.9783011811793392,-591.7876868025897,4.152065350589794,593.765987983769,1,11,Upper_fox
427,507,430728088132801,43.124722,-88.224667,905.315002,1,GW,892.858336,12.456667,6,Fox River Basin,POINT (628659.4037000015 2262365.7271),628659.4037000015,2262365.7271,275.6153949627571,272.99830495221727,Upper_fox,272.1432208128,3.7967921016,275.94001260960005,2.617090010539812,632.3166970477828,1.179702091060188,-628.5199049461828,-0.8550841394172721,629.6996070372429,1,11,Upper_fox
428,508,430846088123201,43.146333,-88.209111,954.396362,2,GW,946.956362,7.44,5,Fox River Basin,POINT (629716.6482999995 2264874.303400001),629716.6482999995,2264874.3034000006,286.3501447817867,277.5972749735998,Upper_fox,288.6322991376,2.2677120000000004,290.9000111376,8.752869808186915,676.7990870264002,-6.485157808186915,-674.5313750264003,11.03502416400022,668.0462172182133,1,11,Upper_fox
429,144,05376000,44.091631,-92.065996,924.901611328,4,SW,918.921611,10.67,6,Hydroregion 7,POINT (313862.135400001 2351030.0363),313862.13540000096,2351030.0363,303.565314736475,262.205783419074,WI_Waumaundee_04,280.0873070328,3.252216,281.9100111327744,41.35953131740098,662.6958279089259,-38.10731531740098,-659.443611908926,17.881523613726017,621.336296591525,0,21,WI_Waumaundee_04
430,146,05378185,44.209408,-91.678486,780.446228027,3,SW,777.136228,6.84,5,Hydroregion 7,POINT (344163.1911999993 2365489.4627),344163.1911999993,2365489.4627,245.1763235889363,240.10336030065284,WI_Waumaundee_04,236.8711222944,2.084832,237.88001030262961,5.072963288283461,540.3428677263471,-2.9881312882834608,-538.2580357263471,-3.232238006252828,535.2699044380637,0,21,WI_Waumaundee_04
431,147,05378183,44.214686,-91.665153,800.098449707,2,SW,797.47845,7.61,5,Hydroregion 7,POINT (345197.5148000009 2366125.514),345197.51480000094,2366125.5140000004,303.9793573359929,252.19990343929618,WI_Waumaundee_04,243.07143156,2.319528,243.87000747069362,51.77945389669674,547.8985462677038,-49.45992589669674,-545.5790182677038,-9.128471879296171,496.11909237100707,0,21,WI_Waumaundee_04
